review_text
"Always bank with one of the big banks - at least you know they have consistent policies.  After mild frustrations of working with the little-bank for years, it's time to go back to the massive corporate banks."
"Always bank with one of the big banks - at least you know they have consistent policies.  After mild frustrations of working with the little-bank for years, it's time to go back to the massive corporate banks."
